DateTime,Time,MeasurementCount,OverallJudgment,#d1,#d2,Judgment1,Judgment2,Judgment3,Judgment4,WireLength,WireWidth,TerminalWidth,WireTerminalDistance,WireAngle,InspectionArea,UnpeeledArea,#go,#auto,OutputBufferMargin
28/08/2024,23:48:12,68279224,OK,0,0,0,0,0,0,0.22928,0.06004,0.0948,0.17222,84.72656,0.00868,0,3,1,100
28/08/2024,23:48:11,68279223,OK,0,0,0,0,0,0,0.22578,0.06004,0.08532,0.18644,83.73047,0.00862,0,1,0,100
28/08/2024,23:48:11,68279222,OK,0,0,0,0,0,0,0.22578,0.06004,0.08532,0.18644,83.73047,0.00862,0,2,1,100
28/08/2024,23:48:11,68279221,OK,0,0,0,0,0,0,0.20702,0.05688,0.0948,0.21488,81.74609,0.0076,0,1,0,100
28/08/2024,23:48:11,68279220,OK,0,0,0,0,0,0,0.20702,0.05688,0.0948,0.21488,81.74609,0.0076,0,1,1,100
28/08/2024,23:48:11,68279219,OK,0,0,0,0,0,0,0.20667,0.06004,0.08848,0.19118,82.08203,0.00756,0,1,0,100
28/08/2024,23:48:11,68279218,OK,0,0,0,0,0,0,0.20667,0.06004,0.08848,0.19118,82.08203,0.00756,0,4,1,100
28/08/2024,23:48:11,68279217,OK,0,0,0,0,0,0,0.23583,0.0632,0.09164,0.18802,84.04687,0.00882,0,1,0,100
28/08/2024,23:48:11,68279216,OK,0,0,0,0,0,0,0.23583,0.0632,0.09164,0.18802,84.04687,0.00882,0,3,1,100
28/08/2024,23:48:10,68279215,OK,0,0,0,0,0,0,0.23192,0.06004,0.08532,0.18012,83.5625,0.0087,0,1,0,100
28/08/2024,23:48:10,68279214,OK,0,0,0,0,0,0,0.23192,0.06004,0.08532,0.18012,83.5625,0.0087,0,2,1,100
28/08/2024,23:48:10,68279213,OK,0,0,0,0,0,0,0.20704,0.06004,0.09164,0.2212,81.33203,0.00758,0,1,0,100
28/08/2024,23:48:10,68279212,OK,0,0,0,0,0,0,0.20704,0.06004,0.09164,0.2212,81.33203,0.00758,0,1,1,100
28/08/2024,23:48:10,68279211,OK,0,0,0,0,0,0,0.19996,0.06004,0.08532,0.19592,80.92187,0.00743,0,1,0,100
28/08/2024,23:48:10,68279210,OK,0,0,0,0,0,0,0.19996,0.06004,0.08532,0.19592,80.92187,0.00743,0,4,1,100
28/08/2024,23:48:10,68279209,OK,0,0,0,0,0,0,0.23505,0.06004,0.08848,0.16906,84.07812,0.00877,0,1,0,100
28/08/2024,23:48:10,68279208,OK,0,0,0,0,0,0,0.23505,0.06004,0.08848,0.16906,84.07812,0.00877,0,3,1,100
28/08/2024,23:48:09,68279207,OK,0,0,0,0,0,0,0.23093,0.06004,0.08532,0.19592,84.81641,0.00869,0,1,0,100
28/08/2024,23:48:09,68279206,OK,0,0,0,0,0,0,0.23093,0.06004,0.08532,0.19592,84.81641,0.00869,0,2,1,100
28/08/2024,23:48:09,68279205,OK,0,0,0,0,0,0,0.2022,0.06004,0.09164,0.22436,80.9375,0.00749,0,1,0,100
28/08/2024,23:48:09,68279204,OK,0,0,0,0,0,0,0.2022,0.06004,0.09164,0.22436,80.9375,0.00749,0,1,1,100
28/08/2024,23:48:09,68279203,OK,0,0,0,0,0,0,0.20227,0.06004,0.08532,0.19592,80.53125,0.0075,0,1,0,100
28/08/2024,23:48:09,68279202,OK,0,0,0,0,0,0,0.20227,0.06004,0.08532,0.19592,80.53125,0.0075,0,4,1,100
28/08/2024,23:48:09,68279201,OK,0,0,0,0,0,0,0.24314,0.05688,0.09164,0.19434,83.28906,0.00895,0,1,0,100
28/08/2024,23:48:09,68279200,OK,0,0,0,0,0,0,0.24314,0.05688,0.09164,0.19434,83.28906,0.00895,0,3,1,100
28/08/2024,23:48:09,68279199,OK,0,0,0,0,0,0,0.2476,0.05688,0.08532,0.20382,87.82422,0.00901,0,1,0,100
28/08/2024,23:48:08,68279198,OK,0,0,0,0,0,0,0.2476,0.05688,0.08532,0.20382,87.82422,0.00901,0,2,1,100
28/08/2024,23:48:08,68279197,OK,0,0,0,0,0,0,0.20824,0.06004,0.09164,0.2054,83.42969,0.00762,0,1,0,100
28/08/2024,23:48:08,68279196,OK,0,0,0,0,0,0,0.20824,0.06004,0.09164,0.2054,83.42969,0.00762,0,1,1,100
28/08/2024,23:48:08,68279195,OK,0,0,0,0,0,0,0.2034,0.0632,0.08216,0.1896,81.36328,0.0075,0,1,0,100
28/08/2024,23:48:08,68279194,OK,0,0,0,0,0,0,0.2034,0.0632,0.08216,0.1896,81.36328,0.0075,0,4,1,100
28/08/2024,23:48:08,68279193,OK,0,0,0,0,0,0,0.25191,0.06004,0.08848,0.1817,83.41797,0.00914,0,1,0,100
28/08/2024,23:48:08,68279192,OK,0,0,0,0,0,0,0.25191,0.06004,0.08848,0.1817,83.41797,0.00914,0,3,1,100
28/08/2024,23:48:07,68279191,OK,0,0,0,0,0,0,0.25479,0.06004,0.09164,0.18012,86.39453,0.0092,0,1,0,100
28/08/2024,23:48:07,68279190,OK,0,0,0,0,0,0,0.25479,0.06004,0.09164,0.18012,86.39453,0.0092,0,2,1,100
