DateTime,Time,MeasurementCount,OverallJudgment,SP_No,SP_Side,S1X,S1Y,S1L,S2X,S2Y,S2L,F1X,F1Y,F1L,F2X,F2Y,F2L,OutputBufferMargin
29/08/2024,00:10.0,8438625,OK,8,2,2.43055,1.18461,0.19559,2.43216,1.25087,0.19308,2.42494,1.23483,0.17584,2.4192,1.2226,0.19416,100
29/08/2024,00:10.0,8438624,OK,9,1,2.42118,1.19121,0.18166,2.4225,1.29221,0.17209,2.44765,1.24525,0.18726,2.43402,1.21167,0.20451,100
29/08/2024,00:10.0,8438623,OK,9,2,2.44116,1.18438,0.19238,2.40918,1.26251,0.18037,2.43296,1.26714,0.19429,2.45858,1.19997,0.21967,100
29/08/2024,00:10.0,8438622,OK,10,1,2.43256,1.19664,0.19289,2.43185,1.23361,0.19141,2.44516,1.23856,0.19477,2.43678,1.20465,0.20709,100
29/08/2024,00:10.0,8438621,OK,10,2,2.4348,1.18477,0.1929,2.41909,1.24529,0.17704,2.46141,1.24785,0.2094,2.46508,1.2022,0.23313,100
29/08/2024,00:10.0,8438620,OK,11,1,2.44561,1.17062,0.19684,2.42995,1.27431,0.1887,2.44782,1.17806,0.19594,2.43914,1.28577,0.19958,100
29/08/2024,00:10.0,8438619,OK,11,2,2.45025,1.16387,0.22175,2.44459,1.29485,0.19203,2.45861,1.21598,0.19646,2.42457,1.25327,0.20655,100
29/08/2024,00:10.0,8438618,OK,12,1,2.45375,1.19586,0.21025,2.46327,1.20447,0.21466,2.45869,1.2221,0.20013,2.44536,1.23366,0.21179,100
29/08/2024,00:10.0,8438617,OK,12,2,2.44016,1.19372,0.20006,2.44541,1.24637,0.19616,2.49534,1.22602,0.23608,2.46428,1.23526,0.23417,100
29/08/2024,59:58.0,8438616,OK,1,1,2.43782,1.19418,0.20365,2.44455,1.29965,0.20476,2.4487,1.25074,0.19884,2.42233,1.19306,0.19817,100
29/08/2024,59:58.0,8438615,OK,1,2,2.4397,1.20085,0.1903,2.44253,1.27689,0.19618,2.44361,1.25847,0.18721,2.43646,1.19422,0.19713,100
29/08/2024,59:58.0,8438614,OK,2,1,2.41455,1.17043,0.19181,2.43297,1.24141,0.18396,2.46679,1.23992,0.20775,2.42044,1.22745,0.20805,100
29/08/2024,59:58.0,8438613,OK,2,2,2.42539,1.18177,0.19183,2.4339,1.26813,0.19679,2.44826,1.2428,0.2011,2.42231,1.24772,0.19859,100
29/08/2024,59:58.0,8438612,OK,3,1,2.43407,1.19561,0.18625,2.44136,1.28054,0.20018,2.42368,1.20794,0.17206,2.40466,1.26215,0.16643,100
29/08/2024,59:58.0,8438611,OK,3,2,2.42395,1.19548,0.19574,2.43984,1.27252,0.19885,2.43214,1.21714,0.1812,2.41158,1.25392,0.19343,100
29/08/2024,59:58.0,8438610,OK,4,1,2.42894,1.19279,0.19766,2.44448,1.24979,0.20027,2.44086,1.21248,0.18669,2.40783,1.24805,0.18661,100
29/08/2024,59:58.0,8438609,OK,4,2,2.43391,1.18653,0.18692,2.44417,1.27609,0.18722,2.44577,1.22521,0.17882,2.40482,1.25073,0.16782,100
29/08/2024,59:57.0,8438608,OK,5,1,2.41661,1.17931,0.16994,2.43314,1.23552,0.17918,2.41275,1.20343,0.14876,2.39496,1.27483,0.15819,100
29/08/2024,59:57.0,8438607,OK,5,2,2.43167,1.19105,0.19682,2.43715,1.2561,0.19259,2.41585,1.20231,0.16128,2.3958,1.27456,0.17094,100
29/08/2024,59:57.0,8438606,OK,6,1,2.41864,1.17787,0.18355,2.44138,1.24023,0.19138,2.46128,1.23184,0.20128,2.43176,1.22699,0.20676,100
29/08/2024,59:57.0,8438605,OK,6,2,2.43785,1.17461,0.18753,2.43339,1.28312,0.19759,2.44376,1.2309,0.19751,2.43311,1.23865,0.19221,100
29/08/2024,59:57.0,8438604,OK,7,1,2.43717,1.19854,0.1911,2.44079,1.24243,0.19799,2.45653,1.22908,0.2037,2.43411,1.22658,0.19791,100
29/08/2024,59:57.0,8438603,OK,7,2,2.42906,1.1908,0.19891,2.43781,1.26097,0.19902,2.45344,1.25498,0.20464,2.41902,1.21815,0.19886,100
29/08/2024,59:57.0,8438602,OK,8,1,2.43528,1.1973,0.19361,2.42144,1.22114,0.18051,2.40835,1.23124,0.15749,2.40891,1.24307,0.17705,100
29/08/2024,59:57.0,8438601,OK,8,2,2.42057,1.18255,0.17891,2.4304,1.25779,0.18429,2.43223,1.24917,0.17612,2.42519,1.22773,0.19343,100
29/08/2024,59:57.0,8438600,OK,9,1,2.42156,1.19614,0.18832,2.42596,1.29877,0.1804,2.45799,1.24379,0.20248,2.44206,1.21927,0.21883,100
29/08/2024,59:57.0,8438599,OK,9,2,2.4309,1.18881,0.19438,2.42074,1.28516,0.18373,2.44796,1.27062,0.20093,2.4507,1.1791,0.22423,100
29/08/2024,59:57.0,8438598,OK,10,1,2.41195,1.19345,0.18414,2.43643,1.23468,0.17392,2.47309,1.24067,0.20045,2.42547,1.21726,0.20785,100
29/08/2024,59:57.0,8438597,OK,10,2,2.43724,1.18028,0.19756,2.4342,1.23713,0.18856,2.46084,1.24939,0.20524,2.45556,1.19351,0.22586,100
29/08/2024,59:57.0,8438596,OK,11,1,2.44412,1.18618,0.20484,2.43853,1.26177,0.18617,2.44714,1.18296,0.18487,2.43439,1.26797,0.2052,100
29/08/2024,59:57.0,8438595,OK,11,2,2.46221,1.17938,0.22215,2.44147,1.28921,0.18817,2.44027,1.20298,0.17707,2.4255,1.24726,0.19553,100
29/08/2024,59:56.0,8438594,OK,12,1,2.45079,1.19929,0.2194,2.46263,1.16566,0.22603,2.46501,1.22088,0.21853,2.44428,1.23264,0.22284,100
29/08/2024,59:56.0,8438593,OK,12,2,2.43869,1.19441,0.20816,2.43164,1.26676,0.19231,2.50016,1.23378,0.25082,2.46791,1.22505,0.24737,100
29/08/2024,59:45.0,8438592,OK,1,1,2.42047,1.18644,0.18279,2.45213,1.2688,0.19482,2.45641,1.29239,0.18898,2.40984,1.19348,0.18216,100
29/08/2024,59:45.0,8438591,OK,1,2,2.43302,1.18966,0.18892,2.44906,1.28784,0.19455,2.44777,1.26717,0.18327,2.42386,1.19892,0.18976,100
29/08/2024,59:45.0,8438590,OK,2,1,2.41271,1.15796,0.18287,2.41856,1.22651,0.17154,2.46354,1.24223,0.20645,2.42166,1.23129,0.20202,100
29/08/2024,59:45.0,8438589,OK,2,2,2.41866,1.17163,0.19666,2.44359,1.27165,0.19601,2.46027,1.22667,0.20293,2.41634,1.24808,0.2048,100
29/08/2024,59:45.0,8438588,OK,3,1,2.42676,1.20471,0.18782,2.45179,1.26432,0.20283,2.42093,1.20697,0.16198,2.38885,1.25925,0.15992,100
29/08/2024,59:44.0,8438587,OK,3,2,2.42221,1.19773,0.18581,2.44324,1.24897,0.18925,2.43725,1.21036,0.17336,2.41002,1.2667,0.18382,100
29/08/2024,59:44.0,8438586,OK,4,1,2.42548,1.19859,0.19364,2.43032,1.29469,0.19137,2.4366,1.21183,0.18756,2.40863,1.24054,0.18675,100
29/08/2024,59:44.0,8438585,OK,4,2,2.41895,1.19859,0.17766,2.43569,1.26215,0.18965,2.45782,1.20284,0.20167,2.41392,1.26058,0.18251,100
29/08/2024,59:44.0,8438584,OK,5,1,2.41721,1.17459,0.17093,2.42159,1.23337,0.17252,2.40847,1.2265,0.1494,2.4038,1.26009,0.16728,100
29/08/2024,59:44.0,8438583,OK,5,2,2.42227,1.19116,0.188,2.44352,1.26259,0.18447,2.42423,1.22144,0.15539,2.39224,1.26014,0.16835,100
29/08/2024,59:44.0,8438582,OK,6,1,2.42435,1.18662,0.17325,2.44051,1.24913,0.18823,2.45424,1.22648,0.1919,2.43383,1.2351,0.19258,100
29/08/2024,59:44.0,8438581,OK,6,2,2.43267,1.17336,0.19507,2.45188,1.26498,0.20627,2.454,1.24907,0.19838,2.4315,1.237,0.20386,100
29/08/2024,59:44.0,8438580,OK,7,1,2.42313,1.19704,0.18858,2.44472,1.23715,0.19767,2.46596,1.25463,0.2089,2.42395,1.2249,0.19943,100
29/08/2024,59:44.0,8438579,OK,7,2,2.43073,1.19984,0.18607,2.43726,1.26412,0.19171,2.45813,1.23319,0.20249,2.41922,1.22293,0.18449,100
29/08/2024,59:44.0,8438578,OK,8,1,2.42245,1.20266,0.18088,2.43344,1.20068,0.17974,2.4179,1.21572,0.15419,2.39964,1.25403,0.16811,100
29/08/2024,59:44.0,8438577,OK,8,2,2.42785,1.17987,0.19156,2.4225,1.27493,0.18587,2.42326,1.2605,0.1766,2.43116,1.21737,0.20475,100
29/08/2024,59:44.0,8438576,OK,9,1,2.42108,1.18954,0.18748,2.42709,1.28744,0.1854,2.44828,1.2452,0.19656,2.44181,1.21628,0.21819,100
29/08/2024,59:44.0,8438575,OK,9,2,2.43378,1.19242,0.20031,2.42714,1.28738,0.19026,2.44607,1.25634,0.19912,2.44105,1.19324,0.21759,100
29/08/2024,59:44.0,8438574,OK,10,1,2.42762,1.19602,0.19,2.4315,1.23163,0.18998,2.44567,1.24071,0.19418,2.44074,1.21083,0.2131,100
29/08/2024,59:44.0,8438573,OK,10,2,2.43405,1.18572,0.18759,2.41621,1.26313,0.17136,2.46182,1.25759,0.20697,2.46619,1.19669,0.2297,100
29/08/2024,59:43.0,8438572,OK,11,1,2.44218,1.18091,0.20754,2.43747,1.27056,0.20166,2.44623,1.18326,0.20012,2.42703,1.28779,0.20203,100
29/08/2024,59:43.0,8438571,OK,11,2,2.46044,1.17996,0.21547,2.4361,1.28492,0.18226,2.44399,1.19443,0.18011,2.42916,1.25079,0.19416,100
29/08/2024,59:43.0,8438570,OK,12,1,2.44712,1.18874,0.20437,2.45592,1.22355,0.20297,2.46365,1.23799,0.20069,2.44178,1.23414,0.20903,100
29/08/2024,59:43.0,8438569,OK,12,2,2.44169,1.18683,0.19849,2.43508,1.25758,0.18416,2.49623,1.2453,0.2353,2.46393,1.23356,0.23068,100
29/08/2024,59:32.0,8438568,OK,1,1,2.44466,1.18462,0.19405,2.44493,1.29934,0.20223,2.43563,1.2725,0.1828,2.43214,1.19064,0.19152,100
29/08/2024,59:32.0,8438567,OK,1,2,2.43067,1.17655,0.19837,2.44847,1.27806,0.21547,2.45322,1.27759,0.21025,2.43241,1.20899,0.21001,100
29/08/2024,59:32.0,8438566,OK,2,1,2.42276,1.17214,0.17685,2.41458,1.22678,0.17231,2.45452,1.2412,0.20237,2.43449,1.23316,0.19826,100
29/08/2024,59:32.0,8438565,OK,2,2,2.42902,1.17647,0.18769,2.43986,1.26329,0.18127,2.45054,1.24849,0.18197,2.41417,1.24684,0.18303,100
29/08/2024,59:31.0,8438564,OK,3,1,2.43348,1.18163,0.18502,2.41693,1.26186,0.17898,2.41763,1.21974,0.16938,2.41741,1.25267,0.17839,100
29/08/2024,59:31.0,8438563,OK,3,2,2.4198,1.18705,0.19683,2.4482,1.26026,0.19689,2.4389,1.22107,0.17782,2.4042,1.25585,0.19171,100
29/08/2024,59:31.0,8438562,OK,4,1,2.42466,1.19582,0.18731,2.43881,1.26937,0.1848,2.43824,1.2227,0.17433,2.41598,1.23326,0.18872,100
29/08/2024,59:31.0,8438561,OK,4,2,2.4302,1.1864,0.19547,2.43591,1.26759,0.18538,2.4498,1.21823,0.18936,2.40876,1.24194,0.18415,100
29/08/2024,59:31.0,8438560,OK,5,1,2.41249,1.19357,0.18046,2.43516,1.24437,0.18601,2.4038,1.21502,0.14472,2.39173,1.26072,0.16988,100
29/08/2024,59:31.0,8438559,OK,5,2,2.42947,1.20012,0.19683,2.43073,1.25061,0.19018,2.41829,1.22802,0.16773,2.40375,1.26214,0.18107,100
29/08/2024,59:31.0,8438558,OK,6,1,2.42145,1.18606,0.19166,2.45229,1.24179,0.21745,2.45507,1.23448,0.21023,2.41349,1.24235,0.1936,100
29/08/2024,59:31.0,8438557,OK,6,2,2.43343,1.17587,0.18703,2.43543,1.26904,0.1951,2.44679,1.25085,0.19639,2.44215,1.23647,0.20539,100
29/08/2024,59:31.0,8438556,OK,7,1,2.41836,1.20486,0.19483,2.44971,1.24778,0.20372,2.46592,1.22572,0.21001,2.41514,1.23649,0.20174,100
29/08/2024,59:31.0,8438555,OK,7,2,2.43972,1.18033,0.20297,2.42965,1.26911,0.19502,2.44429,1.24268,0.19957,2.43348,1.21171,0.2066,100
29/08/2024,59:31.0,8438554,OK,8,1,2.42861,1.18855,0.18673,2.42905,1.22238,0.17793,2.41178,1.22827,0.15067,2.40056,1.24492,0.16867,100
29/08/2024,59:31.0,8438553,OK,8,2,2.43832,1.18626,0.19677,2.43755,1.27897,0.20696,2.41384,1.23984,0.17297,2.43286,1.21935,0.20108,100
29/08/2024,59:31.0,8438552,OK,9,1,2.42299,1.20373,0.17875,2.42521,1.27828,0.17709,2.4456,1.24052,0.18741,2.44607,1.20431,0.21183,100
29/08/2024,59:31.0,8438551,OK,9,2,2.43411,1.18771,0.19982,2.41694,1.27274,0.18355,2.44414,1.29454,0.20087,2.45236,1.19011,0.22808,100
29/08/2024,59:30.0,8438550,OK,10,1,2.42365,1.19191,0.18066,2.41669,1.27608,0.16809,2.45436,1.2526,0.19573,2.44419,1.20935,0.21119,100
29/08/2024,59:30.0,8438549,OK,10,2,2.42813,1.18988,0.1951,2.42562,1.2409,0.18398,2.47204,1.27036,0.22042,2.46237,1.2075,0.23934,100
29/08/2024,59:30.0,8438548,OK,11,1,2.44263,1.1767,0.20643,2.43899,1.26978,0.19512,2.44277,1.17996,0.18883,2.42948,1.27488,0.20319,100
29/08/2024,59:30.0,8438547,OK,11,2,2.46645,1.16522,0.23099,2.44004,1.27921,0.19707,2.43379,1.20203,0.18074,2.42889,1.25453,0.20335,100
29/08/2024,59:30.0,8438546,OK,12,1,2.44486,1.1883,0.20172,2.44999,1.22256,0.213,2.45854,1.21436,0.21154,2.45589,1.24236,0.22242,100
29/08/2024,59:30.0,8438545,OK,12,2,2.4528,1.19366,0.19795,2.42549,1.25579,0.18723,2.47991,1.23332,0.23148,2.47988,1.22103,0.23479,100
29/08/2024,59:19.0,8438544,OK,1,1,2.4317,1.17849,0.1888,2.44744,1.27661,0.20785,2.44267,1.29201,0.1932,2.42114,1.19581,0.18817,100
29/08/2024,59:19.0,8438543,OK,1,2,2.41809,1.18401,0.17832,2.44411,1.27403,0.19723,2.45637,1.27961,0.19951,2.44618,1.20099,0.2164,100
29/08/2024,59:18.0,8438542,OK,2,1,2.4184,1.16406,0.18439,2.42096,1.23448,0.17766,2.45391,1.2448,0.20062,2.42135,1.23424,0.19732,100
29/08/2024,59:18.0,8438541,OK,2,2,2.42707,1.18222,0.19606,2.4337,1.28026,0.1924,2.45307,1.22057,0.20177,2.41615,1.24985,0.19514,100
29/08/2024,59:18.0,8438540,OK,3,1,2.42437,1.19227,0.18249,2.43825,1.27058,0.18767,2.43153,1.21758,0.17093,2.40044,1.25777,0.16853,100
29/08/2024,59:18.0,8438539,OK,3,2,2.42861,1.1797,0.18999,2.43085,1.25562,0.19189,2.4271,1.21637,0.17802,2.42478,1.26361,0.19585,100
29/08/2024,59:18.0,8438538,OK,4,1,2.42658,1.19405,0.18806,2.42774,1.26687,0.18837,2.43403,1.214,0.18449,2.40618,1.2536,0.17746,100
29/08/2024,59:18.0,8438537,OK,4,2,2.42274,1.17586,0.18847,2.42482,1.26248,0.1787,2.46407,1.23636,0.20796,2.42318,1.23936,0.19897,100
29/08/2024,59:18.0,8438536,OK,5,1,2.41559,1.18001,0.17655,2.43366,1.23222,0.18167,2.41378,1.20807,0.15181,2.39636,1.27079,0.16743,100
29/08/2024,59:18.0,8438535,OK,5,2,2.43966,1.1834,0.1978,2.42121,1.29103,0.18276,2.41694,1.2336,0.16821,2.41876,1.25727,0.18653,100
29/08/2024,59:18.0,8438534,OK,6,1,2.43245,1.18593,0.18892,2.44082,1.26357,0.19062,2.44981,1.24465,0.1896,2.43369,1.21882,0.20012,100
29/08/2024,59:18.0,8438533,OK,6,2,2.43328,1.17105,0.18934,2.4466,1.27428,0.19538,2.45385,1.22478,0.19258,2.42878,1.23856,0.19477,100
29/08/2024,59:18.0,8438532,OK,7,1,2.43576,1.18518,0.19296,2.4301,1.2867,0.19645,2.45023,1.25938,0.20642,2.43568,1.2281,0.20258,100
29/08/2024,59:18.0,8438531,OK,7,2,2.43114,1.19078,0.18792,2.43601,1.23837,0.18945,2.44972,1.2445,0.1932,2.4314,1.22215,0.19811,100
29/08/2024,59:18.0,8438530,OK,8,1,2.43375,1.18314,0.19584,2.42837,1.20916,0.19667,2.40367,1.23478,0.16219,2.40544,1.24764,0.17714,100
29/08/2024,59:18.0,8438529,OK,8,2,2.41727,1.18354,0.19172,2.43733,1.27736,0.19502,2.43362,1.24386,0.18138,2.43034,1.21743,0.21487,100
29/08/2024,59:18.0,8438528,OK,9,1,2.42379,1.19098,0.18854,2.42304,1.29471,0.18001,2.44974,1.24067,0.19667,2.43989,1.21546,0.21462,100
29/08/2024,59:17.0,8438527,OK,9,2,2.42383,1.18968,0.19672,2.43064,1.263,0.19472,2.45083,1.28644,0.20493,2.45094,1.18956,0.23383,100
29/08/2024,59:17.0,8438526,OK,10,1,2.42856,1.19513,0.1812,2.41527,1.23531,0.17221,2.45078,1.25037,0.19785,2.44807,1.21917,0.21061,100
29/08/2024,59:17.0,8438525,OK,10,2,2.42959,1.1894,0.19795,2.42868,1.2588,0.19253,2.46608,1.26323,0.21996,2.4611,1.20489,0.23944,100
29/08/2024,59:17.0,8438524,OK,11,1,2.44708,1.16743,0.21523,2.4417,1.27701,0.20263,2.44308,1.20297,0.19393,2.43432,1.26814,0.21236,100
29/08/2024,59:17.0,8438523,OK,11,2,2.45576,1.17257,0.2257,2.43685,1.28102,0.19181,2.44858,1.19983,0.19369,2.42718,1.25251,0.20727,100
29/08/2024,59:17.0,8438522,OK,12,1,2.45243,1.18212,0.20451,2.45064,1.22504,0.20619,2.4548,1.22167,0.20037,2.45472,1.2323,0.21655,100
29/08/2024,59:17.0,8438521,OK,12,2,2.43788,1.2006,0.20478,2.44693,1.24329,0.19133,2.4993,1.2359,0.2337,2.47214,1.22431,0.24913,100
29/08/2024,59:05.0,8438520,OK,1,1,2.43685,1.19125,0.18817,2.43551,1.26895,0.19692,2.44175,1.24344,0.193,2.41759,1.20308,0.17885,100
29/08/2024,59:05.0,8438519,OK,1,2,2.4375,1.1838,0.19113,2.44594,1.2685,0.21603,2.43493,1.24933,0.19489,2.43934,1.20849,0.20276,100
29/08/2024,59:05.0,8438518,OK,2,1,2.42334,1.17385,0.17188,2.42794,1.22418,0.17719,2.45451,1.22879,0.19381,2.41947,1.24075,0.17773,100
29/08/2024,59:05.0,8438517,OK,2,2,2.42083,1.1859,0.1821,2.43639,1.26068,0.18007,2.45881,1.21968,0.19259,2.40951,1.25837,0.18099,100
29/08/2024,59:05.0,8438516,OK,3,1,2.4294,1.18488,0.18267,2.42881,1.26064,0.1929,2.42657,1.23979,0.18053,2.41692,1.25147,0.17966,100
29/08/2024,59:05.0,8438515,OK,3,2,2.42308,1.19079,0.18121,2.41616,1.24349,0.17721,2.42695,1.22215,0.17792,2.43512,1.26554,0.20289,100
29/08/2024,59:05.0,8438514,OK,4,1,2.42239,1.20255,0.18265,2.44717,1.24261,0.19591,2.44162,1.22351,0.18037,2.39564,1.26387,0.16594,100
29/08/2024,59:05.0,8438513,OK,4,2,2.42665,1.18763,0.19879,2.42975,1.28457,0.19426,2.454,1.23908,0.20847,2.41253,1.23821,0.19463,100
29/08/2024,59:05.0,8438512,OK,5,1,2.40964,1.16523,0.17732,2.42496,1.24338,0.1727,2.41667,1.21198,0.15452,2.4024,1.25377,0.18042,100
29/08/2024,59:05.0,8438511,OK,5,2,2.43344,1.19292,0.18885,2.43452,1.26513,0.18538,2.41424,1.20227,0.15498,2.40407,1.26442,0.16934,100
29/08/2024,59:05.0,8438510,OK,6,1,2.40268,1.18804,0.1751,2.45508,1.27104,0.19925,2.4721,1.23592,0.20649,2.42283,1.23026,0.20553,100
29/08/2024,59:05.0,8438509,OK,6,2,2.43355,1.17748,0.19701,2.43754,1.24889,0.21117,2.44961,1.23286,0.21317,2.43529,1.24929,0.2082,100
29/08/2024,59:05.0,8438508,OK,7,1,2.42371,1.19548,0.19183,2.43631,1.25653,0.19352,2.46681,1.23381,0.21402,2.42577,1.22339,0.2039,100
29/08/2024,59:05.0,8438507,OK,7,2,2.42502,1.20095,0.19064,2.43904,1.24521,0.19239,2.46104,1.24698,0.20438,2.41615,1.21727,0.19178,100
29/08/2024,59:05.0,8438506,OK,8,1,2.42838,1.18983,0.19977,2.42848,1.22511,0.18218,2.41255,1.24418,0.15617,2.39469,1.23605,0.17621,100
29/08/2024,59:04.0,8438505,OK,8,2,2.42979,1.17917,0.19289,2.42041,1.27075,0.18998,2.40982,1.2356,0.1692,2.42925,1.21777,0.20213,100
29/08/2024,59:04.0,8438504,OK,9,1,2.417,1.19769,0.19544,2.43521,1.27857,0.19237,2.45168,1.2396,0.19898,2.4356,1.21293,0.22408,100
29/08/2024,59:04.0,8438503,OK,9,2,2.42529,1.19288,0.18656,2.43104,1.25073,0.18826,2.44562,1.27203,0.19291,2.44763,1.18176,0.21894,100
29/08/2024,59:04.0,8438502,OK,10,1,2.4194,1.18855,0.19708,2.43221,1.24948,0.1842,2.46139,1.26157,0.20326,2.43363,1.20091,0.22136,100
29/08/2024,59:04.0,8438501,OK,10,2,2.41825,1.185,0.19638,2.4359,1.24161,0.18443,2.47132,1.2811,0.20948,2.44617,1.19105,0.23431,100
29/08/2024,59:04.0,8438500,OK,11,1,2.44694,1.17208,0.1987,2.42822,1.28679,0.19074,2.44374,1.18131,0.19543,2.44446,1.28138,0.20535,100
29/08/2024,59:04.0,8438499,OK,11,2,2.45893,1.17417,0.22479,2.44143,1.28912,0.19288,2.43858,1.20852,0.18017,2.41733,1.25661,0.19333,100
29/08/2024,59:04.0,8438498,OK,12,1,2.44902,1.18753,0.21852,2.45411,1.21446,0.21956,2.45495,1.21943,0.21043,2.44695,1.23555,0.22635,100
29/08/2024,59:04.0,8438497,OK,12,2,2.4344,1.19725,0.19806,2.44516,1.24571,0.1852,2.49652,1.2391,0.22656,2.4592,1.22515,0.23298,100
29/08/2024,58:52.0,8438496,OK,1,1,2.4225,1.19539,0.18034,2.4437,1.29932,0.19517,2.45175,1.24807,0.19315,2.42066,1.1908,0.18852,100
29/08/2024,58:52.0,8438495,OK,1,2,2.43309,1.19158,0.19238,2.44054,1.27767,0.20586,2.4426,1.27618,0.19796,2.44189,1.19732,0.21117,100
29/08/2024,58:52.0,8438494,OK,2,1,2.42365,1.1751,0.17928,2.4107,1.23116,0.17136,2.44354,1.25295,0.19438,2.42523,1.23091,0.19054,100
29/08/2024,58:52.0,8438493,OK,2,2,2.43496,1.18811,0.18227,2.41963,1.26903,0.17598,2.44491,1.22915,0.19101,2.43113,1.24771,0.18802,100
29/08/2024,58:52.0,8438492,OK,3,1,2.4268,1.19954,0.17547,2.43451,1.26024,0.19077,2.41835,1.21209,0.16432,2.40285,1.26287,0.1611,100
29/08/2024,58:52.0,8438491,OK,3,2,2.42043,1.18684,0.17957,2.43594,1.24348,0.17542,2.43657,1.24165,0.16602,2.4156,1.256,0.18499,100
29/08/2024,58:52.0,8438490,OK,4,1,2.42814,1.19778,0.19033,2.42205,1.25013,0.19402,2.43566,1.24203,0.19763,2.42971,1.23916,0.20161,100
29/08/2024,58:52.0,8438489,OK,4,2,2.42693,1.18408,0.19038,2.44053,1.26142,0.18639,2.44875,1.22466,0.18471,2.40452,1.24224,0.17813,100
29/08/2024,58:52.0,8438488,OK,5,1,2.4051,1.17866,0.1827,2.43737,1.24734,0.18279,2.41998,1.21034,0.15567,2.38822,1.2662,0.17657,100
29/08/2024,58:52.0,8438487,OK,5,2,2.41942,1.194,0.18752,2.43719,1.26644,0.18943,2.42093,1.21094,0.16329,2.39939,1.2637,0.17764,100
29/08/2024,58:52.0,8438486,OK,6,1,2.42543,1.18773,0.18693,2.44069,1.27388,0.205,2.44789,1.24313,0.20208,2.43196,1.23257,0.20326,100
29/08/2024,58:52.0,8438485,OK,6,2,2.4301,1.18308,0.19312,2.44628,1.28648,0.20195,2.45416,1.22454,0.19978,2.41958,1.24289,0.19255,100
29/08/2024,58:52.0,8438484,OK,7,1,2.43047,1.18921,0.19535,2.4335,1.25763,0.19299,2.45687,1.23359,0.20633,2.42725,1.22144,0.20208,100
29/08/2024,58:51.0,8438483,OK,7,2,2.43109,1.18981,0.18864,2.43203,1.27849,0.1827,2.45394,1.25559,0.19459,2.42225,1.21403,0.18977,100
29/08/2024,58:51.0,8438482,OK,8,1,2.4269,1.19076,0.19516,2.43397,1.2114,0.18905,2.41014,1.23981,0.15518,2.40048,1.24331,0.1788,100
29/08/2024,58:51.0,8438481,OK,8,2,2.42622,1.18555,0.19778,2.43814,1.28124,0.19718,2.42462,1.27501,0.17365,2.42185,1.21437,0.20343,100
29/08/2024,58:51.0,8438480,OK,9,1,2.43114,1.18652,0.19284,2.43077,1.28916,0.19034,2.4356,1.24636,0.18506,2.43696,1.20745,0.2086,100
29/08/2024,58:51.0,8438479,OK,9,2,2.42014,1.19516,0.1823,2.43108,1.27021,0.18347,2.45431,1.25706,0.19669,2.44276,1.19687,0.21492,100
29/08/2024,58:51.0,8438478,OK,10,1,2.41972,1.19565,0.19269,2.4288,1.24423,0.18226,2.45862,1.22536,0.20212,2.42386,1.21269,0.20688,100
29/08/2024,58:51.0,8438477,OK,10,2,2.43771,1.17861,0.20238,2.41944,1.28756,0.18741,2.46012,1.26074,0.21799,2.47175,1.19396,0.24636,100
29/08/2024,58:51.0,8438476,OK,11,1,2.44104,1.179,0.20166,2.44398,1.26609,0.19211,2.4475,1.19174,0.1857,2.424,1.2745,0.1947,100
29/08/2024,58:51.0,8438475,OK,11,2,2.47303,1.15851,0.23821,2.42977,1.29154,0.19367,2.43366,1.20004,0.18726,2.43584,1.24837,0.21071,100
29/08/2024,58:51.0,8438474,OK,12,1,2.4486,1.1703,0.21642,2.45958,1.2053,0.21643,2.46001,1.22568,0.20685,2.44437,1.23276,0.22221,100
29/08/2024,58:51.0,8438473,OK,12,2,2.4426,1.19505,0.19089,2.42741,1.25219,0.18601,2.48915,1.23051,0.23763,2.48788,1.24154,0.24583,100
29/08/2024,58:39.0,8438472,OK,1,1,2.42426,1.18564,0.18322,2.44376,1.29595,0.19198,2.45115,1.26545,0.18938,2.42888,1.20217,0.19784,100
29/08/2024,58:39.0,8438471,OK,1,2,2.44145,1.18593,0.20131,2.43362,1.28295,0.21182,2.43856,1.26369,0.20662,2.44836,1.20798,0.21804,100
29/08/2024,58:39.0,8438470,OK,2,1,2.42412,1.16854,0.18838,2.4267,1.23406,0.18757,2.45395,1.23519,0.20484,2.42819,1.23157,0.20229,100
29/08/2024,58:39.0,8438469,OK,2,2,2.43046,1.18774,0.1901,2.43464,1.26793,0.19227,2.45281,1.23411,0.20036,2.41573,1.25197,0.18518,100
29/08/2024,58:39.0,8438468,OK,3,1,2.42932,1.18519,0.18132,2.41856,1.27763,0.17186,2.42215,1.23232,0.16527,2.41827,1.23974,0.18004,100
29/08/2024,58:39.0,8438467,OK,3,2,2.42584,1.19866,0.18532,2.44372,1.2393,0.18913,2.42904,1.23359,0.16446,2.40919,1.26276,0.17877,100
29/08/2024,58:39.0,8438466,OK,4,1,2.41296,1.18943,0.18314,2.44698,1.27494,0.17967,2.45346,1.2047,0.17684,2.39385,1.24708,0.17462,100
29/08/2024,58:39.0,8438465,OK,4,2,2.44038,1.18303,0.19377,2.41611,1.25831,0.18427,2.43109,1.24174,0.18916,2.42349,1.23962,0.18636,100
